item_name,vendor_id,min_price,max_price,unit
Ceiling,demo_vendor,,,
Ceiling Grid Clips,demo_vendor,,,
Ceiling Grids,demo_vendor,,,
Ceiling Insulation Roll,demo_vendor,,,
Ceiling Insulation Support Grid,demo_vendor,,,
Ceiling Membrane,demo_vendor,,,
Ceiling Tile,demo_vendor,,,
Ceiling Tile Hangers and Frame Repair Materials,demo_vendor,,,
Ceiling Tile T-Grid,demo_vendor,,,
Ceiling Tile packs,demo_vendor,,,
Ceiling Tiles pack,demo_vendor,,,
Ceiling brackets,demo_vendor,,,
Ceiling frame,demo_vendor,,,
Ceiling grid,demo_vendor,,,
Ceiling grid adjustments and fasteners,demo_vendor,,,
Ceiling grid rails and connectors,demo_vendor,,,
Ceiling holder pack,demo_vendor,,,
Ceiling hook clip,demo_vendor,,,
Ceiling light cover,demo_vendor,,,
Ceiling pack,demo_vendor,,,
Ceiling tiels,demo_vendor,,,
Ceiling til,demo_vendor,,,
Ceiling tile Boxes,demo_vendor,,,
Ceiling tile grid system,demo_vendor,,,
Ceiling tile hangers,demo_vendor,,,
Ceiling tile holder,demo_vendor,,,
Ceiling tile pack,demo_vendor,,,
Ceiling tile packet,demo_vendor,,,
Ceiling tile paint,demo_vendor,,,
Ceiling tile spray,demo_vendor,,,
Ceiling tile trim,demo_vendor,,,
Ceiling tile work,demo_vendor,,,
Ceiling tile(case),demo_vendor,,,
Ceiling tiles (8 pack),demo_vendor,,,
Ceiling tiles (Armstrong 6362BL),demo_vendor,,,
Ceiling tiles (matching size and texture),demo_vendor,,,
Ceiling tiles 2 x 4 pack of 8,demo_vendor,,,
"Ceiling tiles 24x24""",demo_vendor,,,
Ceiling tiles 2ftx4ft,demo_vendor,,,
Ceiling tiles 2x4 texturized,demo_vendor,,,
Ceiling tiles Armstrong,demo_vendor,,,
Ceiling tiles and cross bars,demo_vendor,,,
Ceiling tiles and time,demo_vendor,,,
Ceiling tiles box 2x4,demo_vendor,,,
Ceiling tiles case,demo_vendor,,,
Ceiling tiles clips,demo_vendor,,,
Ceiling tiles pack of 10,demo_vendor,,,
"Ceiling tiles, 2x2, 2x4, white and black tiles",demo_vendor,,,
Ceiling tilss,demo_vendor,,,
Ceiling wire,demo_vendor,,,
Ceilings tiles,demo_vendor,,,
Ceiling’s house,demo_vendor,,,
Celing Panel hook,demo_vendor,,,
Celing tile replacement,demo_vendor,,,
Celling tile,demo_vendor,,,
Celling tile holders,demo_vendor,,,
Cieling tiles,demo_vendor,,,
Cieling tiles cases,demo_vendor,,,
Ciling tiles,demo_vendor,,,
Clean up/dispoal /off site removal,demo_vendor,,,
Commercial Acoustic Ceiling Tiles 4X2,demo_vendor,,,
Commercial Ceiling Tiles - Pack of 10,demo_vendor,,,
Commercial Ceiling Tiles - Pack of 10 - 2ft x 4ft,demo_vendor,,,
Commercial Ceiling Tiles - Pack of 12,demo_vendor,,,
Commercial Ceiling Tiles - Pack of 16,demo_vendor,,,
Commercial ceiling tiles,demo_vendor,,,
Commercial ceiling tiles 12ct.,demo_vendor,,,
Composite Ceiling Tile,demo_vendor,,,
Concrobium 25326 Mold Control Spray,demo_vendor,,,
Condensation Trap,demo_vendor,,,
Containment material,demo_vendor,,,
Copper ¾ pipes,demo_vendor,,,
Cores cleaning,demo_vendor,,,
Cross bars,demo_vendor,,,
Cross tees,demo_vendor,,,
Cross-tee and rails,demo_vendor,,,
Curaleaf Incurred,demo_vendor,,,
Custom ceiling tile (cases),demo_vendor,,,
Designer replacement tiles,demo_vendor,,,
"Diffuser: Ceiling, 23 3/4 in H x 23 3/4 in W, Lay-In, 8 in Duct, Steel, Square Cone, White",demo_vendor,,,
Disinfectant,demo_vendor,,,
Disposable tarps,demo_vendor,,,
Door repair,demo_vendor,,,
Drive,demo_vendor,,,
Drop Ceiling Tile,demo_vendor,,,
Drop ceiling bundle box,demo_vendor,,,
Drop ceiling support cables,demo_vendor,,,
Drop cieling tiles,demo_vendor,,,
Drope ceiling tiles,demo_vendor,,,
Dry Time Tile Professional Tile Adhesive,demo_vendor,,,
Drywall hangers,demo_vendor,,,
Everbilt 1 in. x 96 in. Aluminum Square Tube with 1/20 in. Thick,demo_vendor,,,
"Fasteners, tape, and adhesive",demo_vendor,,,
Fiberglass Heat Insulation,demo_vendor,,,
Fiberglass mesh & bonding agents Set,demo_vendor,,,
Fiberon ArmorGuard Regency/Enclave White Nylon Line Rail Hardware Kit,demo_vendor,,,
Filter frame,demo_vendor,,,
Fire sprinkler trim rings and gaskets (for 2 tiles),demo_vendor,,,
Foam sealant,demo_vendor,,,
GE 10 oz. Silicone Cartridge,demo_vendor,,,
GENESIS 23.75 in. x 47.75 in. Smooth Pro Lay-In Vinyl White Ceiling Tile (Case of 10),demo_vendor,,,
Galvanized steel White Main beam,demo_vendor,,,
Glidden PVA 5 gal. Drywall Interior Primer,demo_vendor,,,
Grid,demo_vendor,,,
"Grid Hook Kit, 6 in.",demo_vendor,,,
Grid railings,demo_vendor,,,
Grid repair materials,demo_vendor,,,
Grids,demo_vendor,,,
Gyford Wire Kit,demo_vendor,,,
Hang wire,demo_vendor,,,
Hangers,demo_vendor,,,
Hardware/Screws/Wire,demo_vendor,,,
Hold-down clips,demo_vendor,,,
Holser and screw- set,demo_vendor,,,
Incurred union,demo_vendor,,,
Industrial Ceiling Tiles,demo_vendor,,,
Insulation Rolls,demo_vendor,,,
Insulation Tape,demo_vendor,,,
Insulation glue,demo_vendor,,,
Insulation liner,demo_vendor,,,
Insulation materials (batts/rolls),demo_vendor,,,
Insulation straps,demo_vendor,,,
"KILZ Original 5 Gal. White Oil-Based Interior Sealer, Primer, and Stain Blocker",demo_vendor,,,
Kaufman ecobatt R-19 kraft faced fiberglass insulation batts 6.25in x 15in x 48in,demo_vendor,,,
Kilz,demo_vendor,,,
Light fixture bracket,demo_vendor,,,
Lubricants and screws,demo_vendor,,,
Main runners,demo_vendor,,,
Master rate,demo_vendor,,,
Mastic,demo_vendor,,,
"Material: Ceiling Supply Air Diffuser (Commercial Grade) (sealant, fasten ers, misc. supplies)",demo_vendor,,,
Materials - Brackets and tape,demo_vendor,,,
Materials - Heavy Duty 20x30 Commercial Tarp,demo_vendor,,,
Membrane Seam Tape,demo_vendor,,,
Metal bailing wire,demo_vendor,,,
Metal cross tees,demo_vendor,,,
Metal divider,demo_vendor,,,
Metal grids,demo_vendor,,,
Mice throw bait,demo_vendor,,,
Microfiber Cloth Towels,demo_vendor,,,
Minor supplies,demo_vendor,,,
"Misc. supplies (screws, blade refills, tile  cutters)",demo_vendor,,,
Moisturetile,demo_vendor,,,
Mold control,demo_vendor,,,
Mold killer and fungicide,demo_vendor,,,
Mold remediation and protection,demo_vendor,,,
"Mounting Hardware (Tile Cutter, glue)",demo_vendor,,,
"Mounting hardware (adhesive,sealant,etc)",demo_vendor,,,
Mud,demo_vendor,,,
Mud compound,demo_vendor,,,
Outdoor ceiling tiles,demo_vendor,,,
"PVC Pipe & Connectors 4""",demo_vendor,,,
Pack of 12 ceiling tiles,demo_vendor,,,
Paint supplies,demo_vendor,,,
Paint/primer,demo_vendor,,,
Park,demo_vendor,,,
Plain White 2 ft. x 4 ft. Lay-in Ceiling Tile,demo_vendor,,,
Previous work,demo_vendor,,,
Quick Dry Contact Cleaner,demo_vendor,,,
Quoted amt,demo_vendor,,,
RELIABILT 1200-in Hanger wire,demo_vendor,,,
RELIABILT 6.8-in Hardware kit,demo_vendor,,,
Radar 2x4 ceiling tiles,demo_vendor,,,
Radar ceiling tiles 2x4,demo_vendor,,,
Random Textured 2 ft. x 4 ft. Lay-in Ceiling Tile  Model # 933,demo_vendor,,,
Reinforced Roof Membrane 6 mm,demo_vendor,,,
Replacement Blades,demo_vendor,,,
Rigid foam board panels,demo_vendor,,,
Roof liner,demo_vendor,,,
Roof patch,demo_vendor,,,
Safety and cleanup supplies,demo_vendor,,,
Sanding material,demo_vendor,,,
Sanitizers,demo_vendor,,,
Scored 24 in. x 48 in. Tegular Ceiling Tile  Model # 9767,demo_vendor,,,
"Securing Ties, Ceiling framework repair parts",demo_vendor,,,
Sherwin-Williams brand paint Gallon,demo_vendor,,,
Silicone and caulk,demo_vendor,,,
Spackle and joint compound,demo_vendor,,,
Specialty ceiling tiles,demo_vendor,,,
Stucco base & finish coat,demo_vendor,,,
Support wires,demo_vendor,,,
T channel,demo_vendor,,,
T-Bar,demo_vendor,,,
T-Grid,demo_vendor,,,
T-grid (partial replacement),demo_vendor,,,
"Tape, adhesive",demo_vendor,,,
"Tape, masking, paint rollers brush",demo_vendor,,,
Texture,demo_vendor,,,
Textured White Ceiling Tiles,demo_vendor,,,
Tile Cutter Blade,demo_vendor,,,
Tiles glue,demo_vendor,,,
Toliet towel dispenser an,demo_vendor,,,
ToolPro 18 ga wire,demo_vendor,,,
Track framing,demo_vendor,,,
Trash,demo_vendor,,,
Trash Bags and Supplies,demo_vendor,,,
"USG Ceiling tile, Basic Radar, case of 8",demo_vendor,,,
"USG Ceilings 2 ft. x 2 ft. Radar Basic White Shadowline Tapered Edge Lay-In Ceiling Tile, pallet of 320 (1280 sq. ft.)",demo_vendor,,,
"USG Ceilings 2 ft. x 4 ft. Fifth Avenue White Square Edge Lay-In Ceiling Tile, case of 8 (64 sq. ft.)",demo_vendor,,,
"USG Ceilings 2 ft. x 4 ft. Fifth Avenue White Square Edge Lay-In Ceiling Tile, pallet of 160 (1280 sq. ft.)",demo_vendor,,,
USG Ceilings 2x4 Fifth Ave White Square Tile,demo_vendor,,,
"USG R2742N Ceiling Panel, 4ft L, 2ft W, 3/4 in Thick, Mineral Fiber, White White",demo_vendor,,,
"USG™ Radar™ Illusion 2' x 4' White Acoustical 32-Square Drop Ceiling Tile, Case of 6",demo_vendor,,,
Unbranded 2 in. x 12 in. x 8 ft. #2 Prime Kiln Dried Southern Yellow Pine Lumber,demo_vendor,,,
Utility knife blades,demo_vendor,,,
"Utiliy blades, minor supplies",demo_vendor,,,
Vent covers,demo_vendor,,,
Voban Water Absorbent Insulation,demo_vendor,,,
WIRES AND TENSIONERS,demo_vendor,,,
Wall angle,demo_vendor,,,
Wall angles,demo_vendor,,,
Wall main 12 ft ceiling grid,demo_vendor,,,
Wall sink bracket / hardware,demo_vendor,,,
Welding material,demo_vendor,,,
White Paint,demo_vendor,,,
Xxxx 2x4 ceiling tiles,demo_vendor,,,
Xxxx brace,demo_vendor,,,
accoustic ceiling tile case,demo_vendor,,,
box of ceiling tile,demo_vendor,,,
case of tiles,demo_vendor,,,
ceiling T,demo_vendor,,,
ceiling tile 3ft1/2 * 2ft,demo_vendor,,,
ceiling tile installed,demo_vendor,,,
ceiling tile meeting fire code,demo_vendor,,,
ceiling tiles 2'x4',demo_vendor,,,
ceiling tiles 24x24,demo_vendor,,,
ceiling tiles 24x48,demo_vendor,,,
ceiling tiles case of 4,demo_vendor,,,
ceiling tiles pack (2 x 4),demo_vendor,,,
ceiling tiles pack of 4,demo_vendor,,,
ceiling tiles rack and fitting materials,demo_vendor,,,
ceilingrepairs,demo_vendor,,,
celing tiles,demo_vendor,,,
celling tiles,demo_vendor,,,
drop ceiling frame,demo_vendor,,,
drop ceiling wire,demo_vendor,,,
foil HAVC tape,demo_vendor,,,
foil backed insulation,demo_vendor,,,
grid and clips,demo_vendor,,,
incurred charges,demo_vendor,,,
light lenses,demo_vendor,,,
metal screws,demo_vendor,,,
misc clips and trim,demo_vendor,,,
misc items. Hammer/Hole Punch / tarps,demo_vendor,,,
mop sink backflow,demo_vendor,,,
new Ceiling Tile,demo_vendor,,,
other ceiling tiles,demo_vendor,,,
pack of (2 x 4) ceiling tiles,demo_vendor,,,
pack of ceiling tiles,demo_vendor,,,
packet of 6 Ceiling Tiles,demo_vendor,,,
paint off-white,demo_vendor,,,
plastic cover,demo_vendor,,,
plastic sheet,demo_vendor,,,
quoting,demo_vendor,,,
rails,demo_vendor,,,
"rails and ,water resistant sealer , glue",demo_vendor,,,
regular lab,demo_vendor,,,
sealant/adhesive,demo_vendor,,,
sheetrock mold resistian,demo_vendor,,,
steel wire,demo_vendor,,,
text vapor barrior,demo_vendor,,,
ties,demo_vendor,,,
tiles and mitigation,demo_vendor,,,
toilet paper roll lock,demo_vendor,,,
trcks,demo_vendor,,,
truck,demo_vendor,,,
unbillable 2,demo_vendor,,,
washers,demo_vendor,,,
xxxx 2x2 ceiling tiles,demo_vendor,,,
xxxx ceiling tiles,demo_vendor,,,
7 1/2 Diamond Saw Blade,demo_vendor,,,
Diagram Drawing of Cuts,demo_vendor,,,
Sanding Blocks,demo_vendor,,,
1- quart black semi gloss paint.,demo_vendor,,,
16ft of stick trim,demo_vendor,,,
16ft trim for fragrance counter,demo_vendor,,,
1X12X10 Treated Wood (Custom),demo_vendor,,,
20’ wood trim.,demo_vendor,,,
24ft trim for pharmacy,demo_vendor,,,
2X4X16 Treated Wood,demo_vendor,,,
3/4 T molding,demo_vendor,,,
3/4-in x 2-ft x 4-ft Birch Custom Sanded Plywood,demo_vendor,,,
5 in. Galvanized Hex Drive Hex Head Lag Screw,demo_vendor,,,
8 L-brackets wood,demo_vendor,,,
8 wooden dowels,demo_vendor,,,
8’x1’ plexiglass.,demo_vendor,,,
"Back deck SILESTONE 2cm and 4inch Silestone countertop with rounded edge includes stone cutting, drilling, installation and shipping",demo_vendor,,,
Backsplash,demo_vendor,,,
Block plane,demo_vendor,,,
"Board (50"" x 9"" x 3/4"")",demo_vendor,,,
C-Clamps,demo_vendor,,,
Cabinet interlock screws,demo_vendor,,,
Carpenter adl lbr,demo_vendor,,,
Caulk for sealing edges,demo_vendor,,,
Clean up / discard of old material and garbage,demo_vendor,,,
Cleaning Supplies and Adhesive Remover,demo_vendor,,,
Commercial Grade T-Moulding,demo_vendor,,,
Corner Guard,demo_vendor,,,
Counter top,demo_vendor,,,
Counter top edge,demo_vendor,,,
Countertop repair kit,demo_vendor,,,
Countertops banding,demo_vendor,,,
Decorative Chain Support – Heavy Duty,demo_vendor,,,
"Drawer Slide: Ball Bearings, Side, Full Extension, 13 25/32",demo_vendor,,,
"Drill Bit Size, 4 in Overall Lg",demo_vendor,,,
Drill bits,demo_vendor,,,
Drop sheet,demo_vendor,,,
Everbilt 10 in. x 8 in. Black Medium Duty Shelf Bracket,demo_vendor,,,
Everbilt 18 in. x 16 in. White Heavy-Duty Shelf Bracket,demo_vendor,,,
Finishing Nails,demo_vendor,,,
Front counter top moldings,demo_vendor,,,
"Front desk SILESTONE 2cm and 4inch rounded edge,includes stone cutting, drilling, installation and shipping",demo_vendor,,,
Glass,demo_vendor,,,
Gorilla 9 oz. Heavy Duty Construction Adhesive,demo_vendor,,,
Gorilla Wood Glue,demo_vendor,,,
Grip-Rite #9 x 2-1/2 in. Philips Bugle-Head Coarse Thread Sharp Point Polymer Coated Exterior Screws (1 lb./Pack),demo_vendor,,,
Grit Sheet Sandpaper,demo_vendor,,,
Industrial sliders,demo_vendor,,,
Jig saw blades,demo_vendor,,,
Laminate trimmer,demo_vendor,,,
Laminated countertops roll 12ft x 4ft countertops measurements 18ft x4ft,demo_vendor,,,
Liquid nails,demo_vendor,,,
Metal angle hangers,demo_vendor,,,
Nail glue,demo_vendor,,,
Nap roller tray set,demo_vendor,,,
Naps,demo_vendor,,,
Plastic laminate file,demo_vendor,,,
Polyurethane adhesive,demo_vendor,,,
Pressure clamp,demo_vendor,,,
Red cabinet panel with adhesive backing,demo_vendor,,,
Safety Chain S-Hook with Spring Latch,demo_vendor,,,
Sand plywood,demo_vendor,,,
Sander Belt,demo_vendor,,,
Sanding pads and blocks,demo_vendor,,,
Sandpaper and patches,demo_vendor,,,
Scrappers,demo_vendor,,,
Screws and lubricants,demo_vendor,,,
"Shelving material and parts , hardware",demo_vendor,,,
Special Trim (30 ft),demo_vendor,,,
T Moldings,demo_vendor,,,
T edge,demo_vendor,,,
T nose,demo_vendor,,,
T-Nose,demo_vendor,,,
T-nosing,demo_vendor,,,
Table saw blades,demo_vendor,,,
Trim Molding,demo_vendor,,,
Two cabinet handles,demo_vendor,,,
Unbranded 1 in. x 2 in. x 8 ft. Primed MDF Board,demo_vendor,,,
White Melamine Rectangular Shelf board,demo_vendor,,,
Wood Filler,demo_vendor,,,
Wood Glue,demo_vendor,,,
"Wood Screw: #10 Size, 3 1/2 in Lg, Steel, Zinc-Plated, Flat, Phillips",demo_vendor,,,
Wood Stain,demo_vendor,,,
Wood board,demo_vendor,,,
Wood glue and filler,demo_vendor,,,
Wood screws and fasteners,demo_vendor,,,
Woods glue/anchors,demo_vendor,,,
black edge band,demo_vendor,,,
blue locktite,demo_vendor,,,
countertop,demo_vendor,,,
drawer,demo_vendor,,,
edging larger size,demo_vendor,,,
incurred wood filler,demo_vendor,,,
j chanell,demo_vendor,,,
liquid nail,demo_vendor,,,
pexiglass 11in x12 ft,demo_vendor,,,
t-molding,demo_vendor,,,
white edge band,demo_vendor,,,
worker hrs,demo_vendor,,,
Drill and tap set,demo_vendor,,,
Lock wrench,demo_vendor,,,
"1 1/4"" PVC Coupling",demo_vendor,,,
2 gallons of paint throw away paint kit concrete anchors and self tappers,demo_vendor,,,
Cabinet Door Hinges,demo_vendor,,,
Cut off wheels,demo_vendor,,,
Door lubricant oil,demo_vendor,,,
Door stoppers,demo_vendor,,,
Flat-Head Self Drilling Winged Screws,demo_vendor,,,
General Purpose Dry Lubricant,demo_vendor,,,
Graphite lock mechanish lubricant,demo_vendor,,,
Hercules impact rated screws SCR,demo_vendor,,,
Lubricant WD-4,demo_vendor,,,
Machine screw,demo_vendor,,,
Min.,demo_vendor,,,
Newport mud slide cleanup,demo_vendor,,,
OPTIX 24 in. x 48 in. x .093 in. Acrylic Sheet,demo_vendor,,,
Others- 110' Hinge Commerical Grade,demo_vendor,,,
Paint brushes,demo_vendor,,,
Plunger face plate,demo_vendor,,,
SIMPLEX Door Strike Plate,demo_vendor,,,
Satin Nickel Deadbolt Strike,demo_vendor,,,
"Screws, backing plate, sealant",demo_vendor,,,
Set screws,demo_vendor,,,
Sheet metal screws SS,demo_vendor,,,
Shut off valve,demo_vendor,,,
Stainless steel pull plate,demo_vendor,,,
Supply lines,demo_vendor,,,
Trash Out,demo_vendor,,,
demo,demo_vendor,,,
new door closer,demo_vendor,,,
strike plate,demo_vendor,,,
"1/2"" concrete drill bit",demo_vendor,,,
"1/4"" drive wire wheels",demo_vendor,,,
"4"" cut off wheel",demo_vendor,,,
ADA Lever Handle Sets,demo_vendor,,,
AGREED RATE,demo_vendor,,,
BESSEY Clamp,demo_vendor,,,
Blower,demo_vendor,,,
"Circular saw & framing blade 6""",demo_vendor,,,
Concreto grinding,demo_vendor,,,
Diamond Grinding Blade,demo_vendor,,,
Dispose debris Offsite,demo_vendor,,,
Door closer,demo_vendor,,,
Door handle,demo_vendor,,,
"Drills, Drivers, Welding Kit",demo_vendor,,,
Equipment tools drills and more,demo_vendor,,,
Extra support plate,demo_vendor,,,
"Grinder 4""",demo_vendor,,,
Grinder bit,demo_vendor,,,
Grinding wheels,demo_vendor,,,
Hand leveling jack,demo_vendor,,,
Heavy duty commercial door arm,demo_vendor,,,
Impact driver,demo_vendor,,,
Matching,demo_vendor,,,
Minimum,demo_vendor,,,
Sanding discs,demo_vendor,,,
Screws for Door Hinge,demo_vendor,,,
Slide cables,demo_vendor,,,
Stick welder,demo_vendor,,,
UNBILLABLE,demo_vendor,,,
UNBILLABLE 1,demo_vendor,,,
Work on door,demo_vendor,,,
Work time,demo_vendor,,,
custom door hinges,demo_vendor,,,
deleted line item,demo_vendor,,,
fixture of glass trim,demo_vendor,,,
junk removal,demo_vendor,,,
tensioner pulley,demo_vendor,,,
weld sticks,demo_vendor,,,
(2) Torsion Springs,demo_vendor,,,
(3) Door Seals,demo_vendor,,,
"02-14160-2008 Aircell Door Gasket W: 29-7/8"" L: 73-1/16""",demo_vendor,,,
"1 1/2"" x 0.065"" Stainless Square Tube 316 Welded",demo_vendor,,,
1 gal paint,demo_vendor,,,
1 gal. Ultra Pure White Semi-Gloss Enamel Low Odor Interior Paint & Primer,demo_vendor,,,
1 qt. Pure White Base 1 Flat Interior Paint,demo_vendor,,,
"1"" Insulated Glass tempered",demo_vendor,,,
1-3/4 in. x 9 in. Thick Solid Reinforcement plate,demo_vendor,,,
1/2 deposit,demo_vendor,,,
1/4 bolt,demo_vendor,,,
1111 (Closer),demo_vendor,,,
1111 (Custom ordered door),demo_vendor,,,
1111 (hinge and hardware),demo_vendor,,,
12 in flush bolt,demo_vendor,,,
"2""x4""x6' treated lumber",demo_vendor,,,
2.5 inch self tapping screws,demo_vendor,,,
20ft steel post,demo_vendor,,,
24 in flush bolt,demo_vendor,,,
2x4 Wood,demo_vendor,,,
"2” 1/2” course thread screws,",demo_vendor,,,
3 1/2 door hinges,demo_vendor,,,
"3'0"" x 6'8""  18-gauge galvannealed steel door with Polystyrene insulation - Door will be double-primed gray, - 10"" x 10"" lite kit with 1/4"" laminated safety/security glass",demo_vendor,,,
"3-IN-ONE Machine Oil: Multipurpose Oil, 8 oz, Drip Bottle",demo_vendor,,,
"3-IN-ONE Machine Oil: Multipurpose Oil, 8 oz, Drip Bottle, 100, Amber",demo_vendor,,,
3/16 x 1-3/4 tapcon,demo_vendor,,,
"3/8"" x 3"" Strong- Tie THD37300H6SSF1 Titen HD Screw Anchor, 316 Stainless Steel, Pkg 1",demo_vendor,,,
31 3/16 X 76 3/4 - 1/4 Laminated safety glass,demo_vendor,,,
36 in. x 80 in. Solid Core Brown Composite Unfinished Flush Interior Door Slab - Custom size 35 5/8 in. x 78 in.,demo_vendor,,,
36 inch rubber door sweep,demo_vendor,,,
"36"" x 80"" Fire rated d",demo_vendor,,,
3”  #8 screws,demo_vendor,,,
40 x 82 LH STEEL DOOR + frame,demo_vendor,,,
"42"" x 84"" fire rated metal exterior door",demo_vendor,,,
4s,demo_vendor,,,
4x Angle irons,demo_vendor,,,
4xMetallic rebar,demo_vendor,,,
"5 DEGREE TWO HOLE UNIVERSAL, STAINLESS",demo_vendor,,,
5/32  impact drill bit,demo_vendor,,,
8ft steel post,demo_vendor,,,
ADA doors,demo_vendor,,,
"APPROVED VENDOR Caulk Backer Rod: Std, Foam, 20 ft Overall Lg, Gray",demo_vendor,,,
ASSA ABLOY DC19-15-001Click To Copy BESAM NO LONGER AVAILABLE REPLACED BY PART # R19-15-001,demo_vendor,,,
Activation and Safety Sensor For Besam Automatic Sliding Doors,demo_vendor,,,
Adams rite 91-0897,demo_vendor,,,
"Adhesive, screws, bolts",demo_vendor,,,
Adhesives and screws,demo_vendor,,,
Adhesives removal and solvents,demo_vendor,,,
Alignment shims and bushings,demo_vendor,,,
All materials,demo_vendor,,,
Allen wrench,demo_vendor,,,
Aluminum fittings,demo_vendor,,,
Anchor Screws,demo_vendor,,,
Anchor/Screw Kit,demo_vendor,,,
Anchors with screws,demo_vendor,,,
"Anchors, brackets and mounting hardware",demo_vendor,,,
Angle hooks,demo_vendor,,,
Anti corrosive Agent,demo_vendor,,,
Architectural bolts,demo_vendor,,,
Arm,demo_vendor,,,
Arm Spring,demo_vendor,,,
Arm closer,demo_vendor,,,
Arm shaft screw,demo_vendor,,,
Automatic Sliding Door Tooth Belt,demo_vendor,,,
BLASTER Door Dry Lubricant:,demo_vendor,,,
Backer/filler,demo_vendor,,,
Backing,demo_vendor,,,
Bar,demo_vendor,,,
Basic hinge set,demo_vendor,,,
Beam Sensors,demo_vendor,,,
Bearing Hinge,demo_vendor,,,
Belt. Opening and closing of doors. Tooth is clean.,demo_vendor,,,
Best 45H0L Privacy Mortise Lock,demo_vendor,,,
Best lock assembly,demo_vendor,,,
"Bid $5,780 + $150.00",demo_vendor,,,
BidPriceAcceptBalance,demo_vendor,,,
Black Gate Handle,demo_vendor,,,
"Bolts, washers, caps, and shims",demo_vendor,,,
Bottom Latch,demo_vendor,,,
Bottom door seal,demo_vendor,,,
Bowlts,demo_vendor,,,
Bracket Kit for Traffic Doors,demo_vendor,,,
Bracket Reinforcement Plate,demo_vendor,,,
